,Similarity,Representations,Measure,Rep_Mea,Domain,attribute_name,threshold
292,0.6401928732171343,Term distribution,variational,Term variational,In Domain(Baseline),gradients,contigious
293,0.24396045431159394,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),gradients,contigious
294,0.005365844815969467,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),gradients,contigious
295,0.02120933705329202,Topic distribution,renyi,Topic renyi,In Domain(Baseline),gradients,contigious
296,0.013918697834014893,Topic distribution,cosine,Topic cosine,In Domain(Baseline),gradients,contigious
297,0.03396937555707611,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),gradients,contigious
298,0.16079974174499512,Topic distribution,variational,Topic variational,In Domain(Baseline),gradients,contigious
299,0.00539246154949069,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),gradients,contigious
300,0.14823818895660196,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,gradients,contigious
301,27.63190587771562,Term distribution,renyi,Term renyi,OOD1,gradients,contigious
302,0.010771729707101274,Term distribution,cosine,Term cosine,OOD1,gradients,contigious
303,0.02376300295356746,Term distribution,euclidean,Term euclidean,OOD1,gradients,contigious
304,0.5908300550864772,Term distribution,variational,Term variational,OOD1,gradients,contigious
305,0.2301014295899835,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,gradients,contigious
306,0.006455026566982269,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,gradients,contigious
